Booking ID,Flight ID,Seat Class,Seats Booked,Fare Paid,Customer ID
663,158,Business,4,4095.1900000000005,20c892cb-880b-471f-aa9a-f62628e544d4
664,68,Economy,4,4651.44,9842ecf5-fa99-41b7-b521-991418bdddb8
665,788,First,4,1753.3680000000002,a09c6741-62b9-4901-bc6f-a6f1d13ae9bf
666,902,Economy,2,1218.795,f74c93ae-1964-4f62-a360-e73f3d298594
667,103,Economy,3,4459.89,c811ad1e-30bc-43f1-b023-343899f77724
668,47,Economy,4,2202.5190000000002,c8b76091-bb47-4181-a266-a9a56bc30219
669,333,Economy,2,3227.98,7db98242-6aa8-4737-abce-894dc93c4d0b
670,250,Business,4,4331.349,add9dee6-e12b-42fd-9d8b-1c75906e6062
671,534,Business,3,7398.705,bbdefe55-c7ab-48dc-8996-825105cc8951
672,610,First,2,2319.015,081c1fd9-67e3-42e8-abd4-c697e72c5091
673,60,Economy,2,4431.251,88dca897-babf-4b7f-ba35-5952eb8c51ac
674,824,Business,2,5860.86,91079ffe-4a61-4e1a-aeff-ff6841dbdf37
675,394,First,4,2600.535,235be7bc-1cb2-413b-9aaa-ca4129aa48f6
676,810,Business,1,6569.07,df5170d5-1f84-4f0f-9511-6666a1f184ca
677,692,Economy,2,3996.132,47d1fdfb-76b3-479b-9d53-26d49e6d9c20
678,344,First,2,1514.3249999999998,a27d052d-9427-4533-83f9-221d7eda94d1
679,323,Business,1,6872.039999999999,ce44d23e-905f-4248-b685-afbe1d9fc412
680,786,First,4,7404.84,be7ca413-24f2-4924-9224-5fbae0fe1f70
681,569,Economy,1,4615.116000000001,a85643f1-268c-4950-8148-ef969e4340c3
682,495,Economy,4,4979.6230000000005,fd9a5d9b-ad2a-4263-928b-47d0bbbefcfd
683,172,Business,4,3627.8,10c49fb1-ce40-4614-a921-83468905c15f
684,176,First,1,532.2130000000001,713c75b1-c462-41f0-b0ad-0147749678d6
685,824,Economy,1,1279.1399999999999,ab99395a-ebf1-466d-b556-84b104dfa97a
686,619,Business,3,6619.54,694de989-4e81-44a3-86ce-ccea6090fdbd
687,185,First,3,409.89599999999996,7455eb43-fa63-4c6c-a7f6-8da0d5197751
688,385,Business,1,2969.1,8629dea9-f5d4-42bf-9f10-1fe18143fcf5
689,48,Business,2,3453.456,a4045ce0-4cc9-4be3-87fa-555dcca7f598
690,748,First,3,2044.1960000000001,a089d13d-c927-4e9f-a16e-4d2f597e7c77
691,662,Business,1,8651.88,ec217b9e-3c46-4ea7-9353-2358f0fc95f0
692,147,Business,1,627.456,1b72badd-734c-455c-9f95-df1f46b53402
693,877,Economy,2,6798.58,fd370a36-e407-4400-bf36-e90f82de7e02
694,21,Business,4,1258.392,5152ba15-994f-469b-96de-d0337d08e8e7
695,484,First,2,7203.32,149c382f-f90b-4c17-a179-4b8103746a75
696,333,Economy,2,5494.775000000001,f5ea5de6-52d2-4f11-8a0e-042471c05e5a
697,163,First,1,4306.11,17d01023-ff10-462b-a374-0acf6dfd26c1
698,834,First,2,2999.117,2a20a2cd-d524-4f5e-952c-a1690aaeb24e
699,759,Business,2,4863.16,338b22cc-bf9a-44f8-ba08-af32dbf37637
700,879,Business,4,8909.76,5e383ad9-5404-462e-90d1-a571bfcfd7bf
701,141,First,2,1158.552,332ac21a-dbfe-4847-b553-4d7a21e76026
702,122,Business,2,9029.64,0f75c07e-f7aa-4b54-8589-b856d538c9a6
703,208,Economy,1,4733.509,17d75789-f3bf-49fa-84e2-4d61efb41e99
704,247,First,1,1983.146,4c7b14f4-9929-49f2-99ea-78bf42dc1c2b
705,355,Business,1,4609.049999999999,0554b5bc-f14c-4d5d-9ee9-359224289f7c
706,348,Economy,3,1706.122,c8733dfe-7836-4bec-966c-c96fa29be36a
707,878,Economy,3,5289.8550000000005,559790a0-2a5c-48e6-8e45-014c216a296d
708,504,Business,3,7466.969999999999,240c0263-6175-48e6-a323-903fe5809871
709,773,Business,3,6872.91,3282a190-deb4-445c-95af-2459b251c846
710,794,Economy,1,4590.0,f133d4e7-e4e2-4999-914e-160a260d2503
711,771,Economy,3,2253.195,bad6cb37-d03f-4c85-a47c-f4cab6b213fd
712,343,First,3,3517.0960000000005,9df871b1-9b60-420d-b834-b219bae5c4d5
713,248,Economy,1,2668.0080000000003,0fadc6db-1554-4ad8-b865-7efbdd5c4702
714,656,Business,3,3593.43,c883b1c4-8b3c-475b-a1ea-6dde364c9fbd
715,232,Economy,1,2286.54,497a5286-c6b0-4014-8b8a-65b10c6a0fcd
716,687,First,3,4737.5,86385494-5de0-4eec-a97b-1ea7c0ff8f6d
717,19,First,1,3333.6270000000004,88ec6b74-c0c2-485c-a217-b47cdd2f4a0a
718,559,Economy,3,1189.5749999999998,c8e24d85-4890-4bb3-a121-4a9b1ca36041
719,909,Economy,2,4626.655000000001,f6c82d0e-c0e4-4864-a00c-27ad77e7fdfb
720,435,First,1,1968.08,cb8ab1f0-67cf-4b74-aad1-09dfa2a49361
721,615,Economy,3,1809.269,c8c8c0e4-9d1f-4489-aa13-8e145900bbb3
722,819,Business,4,6803.265,1b5e0ce6-ff61-4202-83c4-d58b4b1cdd5a
723,782,Economy,1,4615.22,0fdccd4b-27f5-433a-b2e4-8dd1a181ea8e
724,806,First,4,4481.9400000000005,aca82028-d2ce-4f87-bba4-2acc1f9c3d33
725,718,First,2,4620.684,12222dbf-925a-4f18-9ee1-8a2d4ff0a465
726,48,Economy,4,4974.88,5fddb3f0-cce3-45d3-838c-0ee7598b5a36
727,174,Economy,2,4026.048,6c8612a9-fb2d-4f1e-a64b-d52352b8964d
728,990,Business,3,781.632,a96673be-9bd0-4f5d-b856-bbbabb0c17f0
729,776,Economy,1,7037.06,64fffaa9-0db4-474b-a0c9-71012766dd83
730,538,Economy,4,6798.14,a2cfc826-c870-4714-abd5-c7816b47a0d5
731,916,First,2,3205.7879999999996,7de75433-4f68-49b2-93f1-87cebdc3db67
732,343,Business,2,3018.564,b2f61bb8-28b7-4561-b409-fddd517106f6
733,396,Economy,2,4092.06,a58ec048-5677-42b5-affc-cdb8e8dabb9d
734,221,Business,3,8303.12,c08c8b83-89dc-49bd-abbb-5696aa0ad05e
735,273,Economy,2,5227.98,ce3c04fc-e79d-4953-80f7-a95b88bc0064
736,42,First,3,3459.792,cf52cfcf-3f45-4d03-8bdf-25c5736d06c2
737,13,First,3,9007.06,c1b06727-61b1-493a-b995-69d6d110345d
738,140,Business,3,4958.579999999999,70f59d3a-4e71-42a8-97f3-da80bd9a5f4e
739,976,Business,4,3803.2799999999997,1f15bd6f-dac2-45f4-a8f3-a81566d545d3
740,840,Economy,3,3978.4580000000005,3c298d39-22ad-4aea-9e4e-4ddd69454250
741,715,First,1,1151.64,43016b8b-ecbe-42e8-946c-190f7b468d11
742,97,Economy,4,6708.075000000001,369b2475-c999-4759-84b0-7b3c8a451bb0
743,103,Business,3,911.9990000000001,4ba4da48-ffa0-43b6-8a49-e67342c4ac55
744,916,Business,1,2246.112,8915afe5-0226-4980-9504-8c1538e1c97d
745,224,First,4,5099.82,5b51fad7-9b5a-413a-81e4-f0320fc1ed5a
746,998,Economy,4,885.168,252d5e7f-4174-4e72-88e9-05ae3c95b874
747,688,Economy,3,1679.436,9a270c8d-819c-4fc1-a64a-e48016ad5494
748,860,Economy,1,1120.8719999999998,2ac085f2-187c-4d40-b9c4-0069a7a32acb
749,770,First,1,4751.5650000000005,cb580a0e-e5fe-43dd-be5d-a706fec3ccb5
750,387,Business,1,5016.99,dbe380c1-d672-4ec7-a0e0-bad1513f345d
751,348,Economy,3,2571.62,90a0f2d6-33be-44af-be0f-ad114ed95740
752,483,Economy,4,5794.092,0efcd737-bf3d-415b-8236-67fccefe903c
753,544,First,1,2819.34,5e05d987-320d-4e83-ae02-1ac390810a1e
754,867,First,4,3311.84,d331a727-e829-4283-9e67-9aaf1b66e49c
755,131,Economy,2,4001.26,ce85aeec-8bbf-4412-9e1a-5f1d853a9e19
756,462,First,1,2556.1690000000003,b5a00268-1b59-4e78-9871-34e2d20a72ec
757,359,First,1,1279.305,25691573-874e-4836-97c8-6d87e11fc312
758,706,First,2,5373.46,61711ba8-61ef-4160-a0c0-b2cc71b5cf3d
759,962,First,3,5095.950000000001,c717fa92-bc72-4a83-b82f-eb75a16d62fe
760,977,Economy,1,4846.347000000001,eedc4d6e-1844-4896-b073-8f02a49b8421
761,996,Economy,2,1566.396,51da07b0-9513-4703-a44d-0125b6011739
762,376,First,4,6932.700000000001,332d6df1-5b66-48c3-a745-ff4de7617660
763,792,First,3,1613.2,30476ff9-b8d0-48d5-94a5-33cab0da6365
764,317,First,4,4017.12,c032c80d-b751-4977-812e-35c92ed39d54
765,987,First,2,2263.2,ce3cdfa6-6655-420e-a206-9a8bcf87d129
766,267,Business,3,1509.3,2bfebec3-9bb6-4341-97f8-ce3d8552aa19
767,736,Business,3,8398.9,f1dd0429-3670-4303-a664-2ac05d77478c
768,614,First,2,1922.28,7e66f603-6c84-459d-9b6e-b17ebd8cac36
769,41,First,1,9463.02,a61cdb1c-6895-4754-876f-ad8600f2cb90
770,706,Economy,3,4917.575999999999,291d23e8-871b-4755-8f46-a0e15423186f
771,482,First,4,1956.0,d6844b7c-8ab4-442b-89e9-e5ef67877a07
772,306,Business,2,5420.08,e1869376-8727-447b-9cee-4803b7149148
773,520,Economy,2,1623.108,30186539-ae30-49ad-9815-685b230c09dc
774,92,First,4,5144.16,e58f7335-499b-4c5f-a10a-063e18767a6c
775,880,First,4,1159.464,dd5717cb-b7fa-4474-92f8-422b32a1c5de
776,740,Economy,4,3430.785,60cd2250-1a78-4518-992a-8c324be5b32f
777,314,Business,2,4861.824,03592002-97b6-416e-a60b-0a67a2216d7e
778,560,Economy,3,3183.12,acf33836-a01b-41cf-bc6b-9a80143ba59c
779,911,Economy,3,4092.945,c763d712-b7fd-4565-86e8-3fa66a22b70d
780,575,Economy,4,5193.048,b965abdb-a330-4b29-948a-bcee5876cb24
781,759,Business,2,5172.42,4fc30e11-9b68-4619-8d74-02a24211f6a7
782,813,Business,4,329.69200000000006,3606f497-120a-46b1-8350-c297426be39b
783,196,Economy,2,4173.936,75b372d4-93a1-4bd6-8698-689f04c1136d
784,802,Business,3,3487.6050000000005,e3716b33-341a-49f0-8b2c-6ee2bed267d9
785,191,Business,2,1173.722,0a97c6aa-6f1f-47b0-b423-8d825df4a4e3
786,313,Economy,3,1612.2839999999999,84930d2c-31a1-4739-9999-4071affd8d34
787,12,Business,3,4765.8,80cc3e6e-aa7a-4c0d-bd0a-3ac474babf3d
788,393,First,4,4778.411000000001,e2f34178-6116-4f2b-9714-eb8ae1106d29
789,840,Economy,2,545.34,73afec25-0c07-44c4-9e40-21f26117c1af
790,127,Economy,3,4335.16,22daecaf-d1d9-4315-93a1-84fdbaca747a
791,380,Economy,2,248.784,2afe881c-b89f-4a5c-a399-3c33be894a27
792,441,Economy,3,2425.332,83fd7722-5d2f-44f0-bc10-2ff80611e5e1
793,637,Business,3,4478.56,fbdc01da-3f17-488e-ab6f-deac4d9e842d
794,150,First,3,4243.695,902510d7-5149-4bb3-b7a8-34ae672c589d
795,613,Business,2,2256.44,ffe1f649-daf0-4623-883e-ccf692354434
796,513,Economy,1,1455.336,d065e22c-72c1-4d49-9e6c-ca7b371159cd
797,546,Economy,3,534.8530000000001,5c4114ae-e678-4d68-80c2-38c19510a34b
798,343,Economy,1,4851.72,144d23b4-817e-48ee-adc8-43a72b18bff8
799,798,Economy,2,3927.2970000000005,b8ccdb0f-babd-4e15-8e1c-c2a34918a67b
800,512,Economy,3,1412.3780000000002,df78408b-a2c2-4d13-aa50-b0511a892dad
801,269,Economy,3,4300.155,4fe7f628-6f0c-48ba-b389-46a35a6fa253
802,470,First,2,5056.018000000001,5564da3c-c9b9-415c-99af-11063693aa3c
803,580,Economy,3,3173.313,0f1e8cc5-2862-4d6a-8818-9103c365f5ba
804,553,Economy,1,1292.478,b0736332-4c43-478a-9e30-f1abfb27fe35
805,896,Business,4,2523.09,438d2c8e-9fbb-4608-bebb-dc41d7f552dd
806,389,First,3,3257.085,d446e4cc-8e5d-4c81-be6a-e8310baecf94
807,330,Economy,1,3627.789,f8ccbf03-914e-4c9b-aff5-46cefb53ff14
808,883,Economy,4,1628.64,530a8dfa-cad9-4188-83cc-c8911b7e3f5d
809,883,Business,2,1860.228,75486660-b5fa-4de9-846e-5e048a146f8f
810,47,Business,1,7166.46,e509ee86-57e8-43a5-90ea-8b446b9e2f05
811,287,Economy,3,5715.0,deaf81a4-ef27-449b-ac87-18e366e4aaff
812,825,First,2,3747.3150000000005,10d097d5-1fcc-4397-894f-5e22ad34f68f
813,168,Business,4,2096.16,351e8708-9377-4d1f-8cac-840d10423a8a
814,893,Business,2,4552.871999999999,f7624993-7bd8-449d-ae94-84e121831d4d
815,337,First,4,762.96,f1265eee-9eaf-4a30-ac2a-617342f85184
816,108,Economy,1,5382.9839999999995,aa15424b-cf1d-440f-ba24-26df165202ef
817,677,Economy,2,3584.436,6d75d140-738a-47ea-b6f2-99f727113213
818,306,Economy,4,1759.3,a828db84-0e0c-41da-892f-a1300c363f36
819,583,Economy,2,2102.36,e0440a00-2b47-4ad7-8e41-970d3b82963c
820,58,First,4,1232.196,d1474540-67fd-4625-b2b2-31854b10fb09
821,560,First,1,1263.8700000000001,4d4c0174-16b0-46d7-b764-406d8c5c4fa9
822,306,Business,3,4408.272,612d4fea-d83a-4510-bf36-f142eee58f80
823,273,Economy,2,1177.0,6434dde8-150f-4f3b-bcb7-30ee50f092ae
824,514,First,1,1899.024,13963c5b-2db4-4224-8b6d-07ec9f65f457
825,59,Business,2,7989.12,4249c542-980e-4d46-9d48-8729465ca26d
826,850,Economy,3,6445.59,02a7415f-4ef4-4fee-a160-b8fb40754c0b
827,501,Economy,2,1597.32,5fd0c176-6332-41b2-a9a6-50a80228eea0
828,632,First,2,349.008,f591c58e-edf5-4ecf-90db-fb38da798fba
829,947,First,1,3374.5580000000004,96d46603-5b65-45d7-8963-044b438999f5
830,445,Business,1,1700.4479999999999,f3919192-fdcb-431b-b8c5-5f982a286e36
831,25,Economy,1,3658.2239999999997,9191c380-54d0-4057-a7b0-c4579612a004
832,49,First,2,673.4090000000001,ad951bae-92ff-47e1-b75b-b9ab6e20b40c
833,721,Economy,3,2473.608,9e288b46-71d1-4499-a8f6-91609d3b55f6
834,767,Economy,3,5695.125,9fceced2-c686-4e65-9149-8c4c3f0848df
835,47,First,3,2377.056,e884f5c3-0f17-4c91-bec1-58965fc393ec
836,166,Business,1,3746.2919999999995,f1932634-45d9-4633-9eaf-967431b44328
837,568,Economy,1,3083.6879999999996,083289a6-617a-4567-a73a-b692f3ba4e89
838,26,Business,2,5322.44,fc94782b-36b3-4c73-bf57-4bc232edf07d
839,478,First,2,2912.7,5b766ab9-e6e9-4825-8f23-fa39673493c0
840,975,Economy,2,4483.05,15997d24-ea42-4c57-b000-b34a85524292
841,507,Economy,3,2151.384,82a8a5b8-3d1f-4d3f-84cc-bfcd8d83b7f2
842,864,First,4,2512.296,eba3cda1-4875-4b7f-86a8-3bd5687d4d30
843,398,Economy,3,3380.7180000000003,e1887d63-4153-47be-8225-ffa232d725cc
844,61,First,4,3360.4120000000003,c6df8bc2-bcb2-4620-817d-8ce091990cb2
845,897,Economy,4,4654.704,8032c4f2-15c9-4e06-9064-ab5f3c8e06b4
846,708,First,1,4611.719999999999,65f74692-d984-4fe0-a65b-7db8b1f598ec
847,868,Business,3,744.9200000000001,27b2b77e-2c30-4f97-a60f-d3bbb7b96f3d
848,142,Business,4,7690.78,13c9c28d-426a-4930-b24a-2deea315dced
849,323,First,4,4730.9400000000005,590bb39a-6125-4ca0-97a6-509218dca063
850,260,Economy,4,618.564,43239983-3850-4310-b920-3967d589cad7
851,166,First,1,2565.244,531288a1-cdf6-4c6e-9bce-a83120f6101f
852,960,First,4,4963.356,960f579c-98b1-4ad3-9e12-f389bed0c3de
853,81,Business,1,7635.82,07cec6ce-c977-4e0a-8d9d-7ae0c80d0723
854,573,Business,1,1779.5690000000002,e58ee9b1-4c62-45c4-8895-de186134422d
855,244,Economy,1,2787.045,d7446cca-ffd4-428c-84eb-4ccdb047bd55
856,367,Business,2,6995.16,f32a4363-3287-4af6-8271-953832454c57
857,8,Business,3,1322.2199999999998,b2f1de00-4b63-46e5-a40c-5ab589bfe474
858,28,Business,3,640.794,e444d133-019a-49ef-adab-a38544fd07ad
859,444,Business,3,2176.944,ddab040e-2e8d-45b1-a94c-93e201cfe83b
860,981,Economy,3,3205.035,a15ebe10-40db-4441-9ee0-5b165d5e9a70
861,277,First,1,2486.16,6c3be8c8-8846-4a42-a20b-80569edbadcc
862,520,Economy,1,2688.3360000000002,21ceb857-b2d9-4ae3-8c10-e852b71d581b
863,563,First,3,4538.215,1d38270f-4304-42be-8847-807fa3fa8632
864,321,First,2,3680.413,1412fa6f-3c57-46dc-8517-7859d3345d0c
865,393,Business,4,4098.705,8328db80-1d7a-41b7-8c9f-3da1c0df2c4c
866,590,Economy,1,4016.2210000000005,f55123de-7d9c-4d89-b1bc-39a1d65d57e4
867,802,Economy,2,5156.62,3cad505b-05a2-44ed-bc35-5d9712cbb866
868,882,Business,4,570.801,049fd18f-73bd-450e-9c0d-0232822dad0a
869,604,Business,1,2163.18,e39293a0-243a-4477-aa55-a0774c15cf85
870,236,First,1,5143.523000000001,ea593c10-d159-43a2-9d43-fc1168f8e6ca
871,198,Economy,1,585.36,1069ce09-0e73-43bb-950b-9ebc8f0216a4
872,490,First,4,5209.848,0c47ca8a-cd6e-4ff1-a5d7-506da1ac1967
873,976,First,3,675.94,a4570c7f-bfbf-470f-b3ff-fe01ec362c2e
874,537,Economy,4,5459.7,84a238db-b3b3-446f-8a02-fdca4e162a67
875,850,First,3,1423.365,99ca934a-9679-414e-87de-f7892c5ad63a
876,560,First,2,4038.69,28413cad-a16d-4f43-a3de-653be47954f6
877,914,Business,1,4336.245,b652b6ed-6366-4523-b104-26b5a1b00e44
878,886,Business,1,5516.3099999999995,8ff39a7b-e8e2-440e-adf1-6f23046587d9
879,815,Business,1,5190.42,0d01adb8-0b5b-4a60-85ab-fed78cfb284c
880,7,Business,4,3625.1639999999998,6f06028a-afb5-4f40-88cf-c8d1d4e3d4e0
881,84,Business,2,7729.86,4d99c6ff-b758-4c33-bcf5-d77a491aacfb
882,791,Economy,4,7889.96,b56928fd-b2d6-4aa6-8f28-b6730a1259b4
883,110,First,2,6579.974999999999,f7f8a38d-815e-4565-824f-a96a63db7a4d
884,762,First,4,297.715,bfa93d2a-7790-4e55-98e8-33d0c5d385eb
885,575,Economy,1,3463.125,a8897f37-be23-4329-ae6e-3dba5b6eccc5
886,465,Business,4,9164.94,f82c857c-e4b1-4ad9-b0ca-98f130be9186
887,646,Business,2,1283.238,ffd21ba1-24b0-417f-8e75-32c055ce048a
888,405,First,1,7390.485,011a729e-b373-41fa-95bf-bbe398e10e2c
889,898,Business,4,4981.911000000001,4eb92978-42b8-4c30-bff3-8a7f01ccdeed
890,784,Business,2,440.66999999999996,c7998257-c47c-4803-bcea-c7fb9722e9e0
891,778,First,1,5941.1759999999995,4ffcebe6-631b-43d7-82da-0f6141d11d59
892,830,First,4,540.969,a0b7966d-f954-4e33-99e1-24c5327d51e9
893,959,First,2,7741.7,32ef4ec8-d49c-415b-8374-92b327114702
894,205,First,4,9806.64,cdd47800-c139-4aa7-90c0-11da02740d7f
895,720,Economy,1,2452.8900000000003,ab0bf9c6-2a4c-4848-8ff4-cfc9de9e92e4
896,383,Economy,2,5313.58,97697ffc-fd81-4b94-8430-4cba0fdfeea1
897,699,First,4,3661.119,ce248682-8653-44b3-9241-ea3d2831ae4c
898,943,Economy,4,2710.4700000000003,379be8f2-169c-45d5-8819-6a688b15787a
899,873,Economy,4,5295.15,0686ba3a-f6f4-43ad-996d-a1df29033f46
900,450,Business,1,2718.98,76a43fe1-5310-4f15-bfc2-54deba1f3d4f
901,51,Economy,3,513.4079999999999,3d6f7c6d-1882-4fdd-92ae-cf51ade7c723
902,484,Economy,3,2992.125,3071a89b-a3b9-4a8a-9c97-87cf702d5587
903,621,Economy,4,3395.415,7c2f61c0-5af0-4818-af39-341c54887305
904,589,First,4,6791.205,36dd615d-0fb8-4a5d-b3d6-3d4861e3f14c
905,67,Business,2,4122.393,fd870dbc-4acc-49e9-82d8-81840b6acbae
906,924,Economy,1,3755.14,68887a6c-eb46-4855-805d-f8dad249fd94
907,507,First,3,4482.87,92d6f8df-bea9-4557-8baa-1687456436f6
908,269,Business,2,4740.42,0448a2ae-0064-4638-8457-144cd5c63102
909,471,Business,1,5940.36,001f7545-93e1-452d-889f-17d8d55c7c72
910,431,First,3,4386.02,c45e411c-d316-42cd-93d6-11efbc41f58c
911,502,Business,4,2109.04,c09b9bd5-2df7-4449-8d20-83aa95f91c87
912,575,Business,1,659.028,346dc537-da09-4d50-9084-21c60ba6dbe1
913,186,First,1,515.748,cc5948a5-c91b-4ef2-87bb-920b120d7514
914,140,Economy,4,4030.1800000000007,84709b9c-2a74-44db-a0cd-290ac8ece4ba
915,153,First,3,2395.646,f8796115-7920-4601-9ec1-2c7f69413580
916,967,Economy,2,2625.9959999999996,62efd1c9-066e-489a-a0ec-e8aafc07e7f6
917,965,Economy,4,792.99,27da9d19-a142-4674-ba3c-77523089e117
918,443,First,2,530.325,7c29ecf6-cff9-4c25-ac0b-b8dc87a47f73
919,946,Economy,4,1675.344,380353bc-cb4d-4b03-9e26-afa575224daf
920,590,First,1,1354.507,4ee06e54-e283-44a1-a873-67bba5b71c0b
921,458,Business,1,724.62,4452ecc0-2a2e-4bb4-be0b-df4630fc24a6
922,54,Economy,4,950.08,9fc52ce3-70e5-4524-928f-c4d5da393529
923,461,Business,3,534.677,5baf4b9c-1ef0-4099-a4e3-29595c927706
924,613,Business,3,1098.405,0a40568e-c2cf-4ac7-b0cf-dbe80e9cbee6
925,17,Economy,3,837.81,8ddf0084-d9c5-4b54-b5d1-f66d349a0e30
926,843,Business,4,2586.855,0245e15f-b4e0-4e22-b753-97248ccd4900
927,505,Economy,1,8484.1,b114936e-feb3-464d-b1ed-34053535bdcf
928,745,Business,4,1362.228,2ae08bb2-0e5d-49cf-9a93-7d9374e2fd5a
929,676,Economy,2,9282.3,5814d617-ae0c-4b47-b8e9-f6894c1d1df9
930,985,Business,1,3948.67,d4a660b9-30d0-4cbc-89fc-41c3b9622bd1
931,781,Economy,3,351.78000000000003,2af572fa-a0f4-4401-b003-558f2ddc177e
932,331,Economy,2,4327.035,e3935f3e-0161-45d8-bd3c-8bdc3b7a74d5
933,707,Economy,2,9161.18,c9ee35d3-29d0-49a3-ad4e-16caaa7297e2
934,496,Economy,1,1894.805,f6687991-e974-4d68-bf76-63cac0e58480
935,826,First,2,5363.43,39f1d29b-3d8a-4500-8efd-b00d788a4073
936,471,Economy,2,807.0920000000001,111ceb07-f4eb-4183-beda-e7b2bb7dcc84
937,15,First,4,3017.4,4087375c-a14d-47a8-86e6-80fcfe875535
938,464,Economy,3,3747.9959999999996,d56fd205-10f2-4de7-962e-ccfef135b5eb
939,7,First,1,2349.017,08aea8af-a716-47be-b5ee-743ed462d07d
940,528,Economy,4,1122.84,0374880d-41ae-4b66-b731-f24c5ad3a119
941,894,Economy,1,4770.28,b447e1e3-109c-4069-9cd8-377ca9b61a0b
942,271,Business,2,2147.64,38803309-5cdd-416f-91f5-99346e70463f
943,967,First,1,3239.88,e6d0aef2-5dca-4322-89f7-9b4802293243
944,723,Business,3,1553.1230000000003,41a0ac09-c397-4c1b-aee2-19dcb694421f
945,29,Economy,4,1389.86,fe942916-0693-4fd2-8ef1-1438fe405fe4
946,10,Business,2,4238.28,225f373d-d270-4806-9624-b266648194a0
947,945,Business,3,4616.124,6a67098f-6db9-4407-b068-ceb21d0b68a9
948,598,First,3,7232.594999999999,7c525947-4ea8-4054-bd40-e15c5170ebbc
949,471,Business,3,4122.151,2dd23099-dcd5-4aea-aea8-35e089bbe728
950,933,Business,3,2347.92,835a9128-d417-4dd0-8f2a-3006473c3b4a
951,795,Economy,3,3229.82,2c89f16c-033a-4323-8d83-994f69de91e8
952,513,Business,2,3551.064,fab16474-8014-455b-80bf-eb01ac572498
953,733,Business,4,703.848,d4d88669-5834-4074-8ae0-31b729f77ff3
954,258,Economy,1,4134.276,183bfea6-37fc-472e-9872-db23f392eb63
955,740,First,2,1265.916,4a14d3c4-f957-4996-a321-e12eb22e5d77
956,581,Business,4,4700.97,57b0ec40-8b37-47bc-b5ca-a43a0b46f977
957,200,First,1,2825.9700000000003,f3a5b236-5854-47bc-a00d-7b679b0cf08d
958,751,Economy,1,3574.755,7effcc42-c361-4855-8022-1cecc27fecda
959,220,First,3,9116.8,1b0968d2-6f83-4d2f-a1e3-e06c8e356eec
960,687,Business,1,8407.84,9f9ee00a-86cd-416f-a135-9824cad7aafd
961,853,Economy,2,4225.72,715ace5d-9000-4f9c-8a2b-c703cf5aa25c
962,635,Economy,1,1190.385,d3686d3c-15ae-4f51-a59d-a03638aa6944
963,453,Business,3,4759.38,dabeb808-dd5d-4ec8-96c4-86182376d700
964,336,Economy,1,4380.945,1b01b1ff-6162-41e7-961f-062c02364851
965,94,Economy,1,4211.567999999999,a9fcd462-13b2-4649-b2d3-42571b308c93
966,124,First,3,1801.056,06c50647-e40d-43ea-a968-3d60d80521c1
967,292,Economy,4,469.56800000000004,6d293cd2-1d67-48dc-b8fc-2e5766fa388c
968,428,Economy,2,6520.094999999999,b1e61bf5-1e6c-4891-97bf-cca09d9ee8b4
969,304,Economy,1,506.076,19ca417a-2511-458f-9bc7-c40b1db33098
970,713,Business,2,4172.174999999999,f45b52c3-7028-4d5c-8a22-e680e845521f
971,897,First,2,2982.5620000000004,9bb47640-f31a-4ed5-ae7a-529ce0560050
972,839,First,1,6158.96,247fcc8a-a810-40e8-8a39-0c6a9503d26d
973,495,Economy,2,1268.085,3d44d0b9-2ded-470e-a1be-79a3866db3ef
974,718,Business,1,303.615,06fa264a-2018-40e7-84df-1f36c0c819db
975,399,First,1,3222.967,8e268381-5517-4bf1-bf04-7cd010b1bdb5
976,337,Business,4,5357.28,4261eb68-bd24-4e3d-a95a-4da241ede683
977,421,First,3,5045.86,1dbad9ab-bf17-42fa-a808-c637f571fe68
978,378,Business,4,8375.4,3015686b-97fc-4bbb-b1ee-d14b18dc5d3d
979,411,Economy,1,1214.84,6161f03d-a6c6-4991-934b-51ba2ea9f9b4
980,880,Economy,2,5395.929000000001,c9eeaa47-8d9b-4fce-bd28-dc8b5a00f9ba
981,1,Economy,4,5646.93,10ffaca2-5568-4fac-aa7b-9c08031fb3e1
982,31,First,4,2612.6549999999997,2f34cb22-9bf6-4d3c-8266-7a1c7db659ac
983,994,First,2,981.86,632a3dda-7be5-44f6-8b39-2da29ba56470
984,11,Economy,4,3118.1159999999995,74515c3d-8f96-483b-ad3d-0cf77b73b0a5
985,284,Economy,3,5674.950000000001,68b3dec5-10e7-4968-ab31-ddda44fecdc1
986,227,Business,2,4817.494000000001,fc6ccd1b-7a24-40e9-beec-f4426e2cf6e5
987,443,Business,2,681.2520000000001,e7df133c-40f8-4a15-b8d8-74cf44ed8dd3
988,783,Economy,3,4490.200000000001,46dc2ba9-2e57-4b77-b7e1-e0a23213b275
989,380,Economy,4,8936.88,fe6c1162-3a94-4e19-b9aa-7edc626751ad
990,311,Business,3,5206.26,063ea771-103c-4a3e-b628-f8bfb58df175
991,518,First,2,2774.7749999999996,5c5b1fa5-2860-4162-a0d7-f0e31cd8547b
992,720,Economy,4,917.66,aafe1d5e-3221-4c0e-a777-995d156f13c6
993,937,First,3,5163.8279999999995,c92d4275-a3d7-4ae0-8e57-b8b9b5771abe
