Customer ID,Flight ID,Rating,Feedback Comments,Date of Feedback
f9fe7518-d3d4-4c63-9dad-03688cb204b3,208,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-27
f079e1e8-0e85-4ba2-9951-3241d9787ad8,555,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-04-10
c7eb2b55-ffb0-4387-aa32-5b8e75947fcc,457,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-29
42954d9d-8f11-42a8-ba41-a7ffd66a041f,144,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-26
e4d1af3a-a9d1-4ce6-8c6a-ac00fb3ee1ca,857,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-01
994cbd03-3659-4126-b3cc-e17e31dbaef7,359,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-25
02399aba-1961-4cc7-89ac-4ef64c564f39,567,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-13
7bce6f22-bec3-4bdb-b893-ce0cefe0d0ae,678,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-25
c52eaeb9-552b-46fa-9d56-07867c0793ab,145,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-04
d7efa760-c43d-4632-acf4-8a288421a481,47,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-02-17
779d624e-b627-4310-b873-a5695dfce46f,172,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-26
9a380bc3-6f45-478b-a8df-cc29d6f521ee,748,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-19
9d4da626-192f-414d-a0ee-743cff385d57,648,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-26
500cdcfb-9a1a-4279-ab7d-766da22e444c,541,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-14
157f16d4-d510-471d-a0dd-afe91efd7789,899,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-12
b61b4f25-b5f3-405f-8659-20d7683592e2,746,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-02-18
4f43d602-6869-48f5-b0f3-391e2621cb64,710,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-16
2e6e9778-cead-401c-adef-a4e20be222ce,679,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-28
e2ce6ea7-2468-44ff-9486-ec3ed9127a96,297,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-02-25
e6212d30-babd-4e30-bd09-b18f92a9085d,313,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-29
9999967e-350a-4b96-89a8-987df44d9ec1,946,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-18
3bd88298-16f8-465b-a85a-ab4426ba9cb4,92,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-13
0de75fc6-78a6-4318-8b35-8ce293254f10,71,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-08
15b31ed1-012d-4e8a-a96b-3e664fce9cac,128,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-26
f3b656e0-cdaf-4787-b986-16666a6773f1,120,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-28
69a72223-804c-4582-918f-12bcff808105,230,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-04-18
3cb629f9-586c-4f87-89dd-89d1ac25782f,309,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-02
b1825190-f200-4c41-a946-2f992f9d8d07,237,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-04-14
cafd617f-2f89-4a4c-a6bc-8310bedb0018,246,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-25
60375f13-5e12-4331-ad16-88e9aa4cf969,911,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-23
8ddebabb-60e9-40be-9e95-e31cd8f3b719,544,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-10
4b4624c3-fa0c-4795-9781-804fd99456b5,776,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-10
ce70af5c-96de-4a32-8adb-b9bfbb4619a2,320,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-05
7778521b-5a04-42d7-8370-4fca9ca1bb14,555,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-02-17
4e55f698-1eba-46ec-ab6d-be5fed4f9afa,877,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-01-12
d72cc6dc-4ec3-4c05-8cd5-65e0bc8f61d6,703,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-27
0d0574f7-d62b-4435-92e0-655642a68dcf,946,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-04-18
053e4b2e-b134-46f8-85a9-1d35a7efb32d,565,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-20
7e220415-7017-4e3b-b801-a2f4fbdfed72,937,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-13
e0e4e4d6-854a-4a5c-8925-7e752ba4e497,37,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-02-04
b12d1970-b779-4a0d-8a9c-9404b9e3a057,813,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-04-03
a680a08f-1289-4b06-9bef-b741077cb1a6,799,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-06
f1c1b19c-3b6a-460b-ba53-09284f563fb3,423,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-19
5798a574-3b02-49ea-8a9f-e0adf7f17174,472,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-10
a184cf99-08f1-45fa-9962-a4fcb99b5147,750,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-03
11537715-71b9-4b56-a7cc-3cf3f5f78571,956,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-23
02ed920a-cd72-4c21-8a97-06443ab14654,632,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-05
ef6cdabe-2b18-46d0-98aa-e09840e96517,853,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-01-31
0306fb82-be53-40ec-808d-788f03de04e0,976,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-30
4788d01c-31b1-463a-a63c-269e1d3160ea,612,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-02-05
949b805a-59f6-4a27-be3e-7ba676a4f168,275,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-02-21
dd194198-a9a5-434f-b88e-070dbc2661dc,524,2,"The seats were uncomfortable, and the meal was disappointing, but the crew was friendly.",2025-02-02
42306f35-5c4a-46d4-a214-285ad9628466,926,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-02-20
b24be907-7006-429c-8f15-f21c16e00bc4,668,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-11
cbfd0595-70b1-48f1-8700-430d5c1231f3,173,1,"Worst experience ever. The flight was uncomfortable, and the staff was rude.",2025-03-25
97c4038b-fae9-4802-9386-4dbb69cc21a9,290,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-03-02
08783a58-9067-47ac-b5ea-4f6d46e4f979,307,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-02-16
2574fa3f-a036-4518-b7f6-9243a9092b07,190,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-24
fd8191bf-f0c1-4556-b939-26e1213ba1d5,82,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-26
e884370e-e2c2-47a0-bb49-e8df4419763b,493,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-12
554af84a-2cbb-4888-830f-47da8de6ecf9,808,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-17
101a0d68-bdf3-4009-aa0f-992a738c4639,165,2,"The seats were uncomfortable, and the meal was disappointing, but the crew was friendly.",2025-02-07
3f288e48-feb0-4f92-843a-9e74bd10805e,238,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-01-21
bdf4edbd-3b25-410b-b9f8-2f2c243c015a,228,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-16
766a1fdb-6da5-4ac5-94b7-35c3ce34b025,449,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-02-10
f7621db4-e8c9-4b34-b4a5-b7f15265f3d4,282,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-30
f8450b4e-d753-457d-9576-b4994b859e99,323,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-02-04
90dbe38f-a026-4587-af83-f673b60d0a47,579,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-04-07
b8d4557a-e70e-4c11-9780-3ed0edbabf55,575,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-02-22
a22f33c0-5586-497f-93fe-f6ab2e31e30a,329,1,I will never fly with this airline again. Terrible experience overall.,2025-03-16
7583b821-8391-472d-ad7e-0a119577b401,329,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-12
ec071987-ed79-4eb7-af29-e6966a5e355b,204,1,I will never fly with this airline again. Terrible experience overall.,2025-02-19
1b850da3-0f12-41a0-ace3-a023f3c7939b,898,2,"Average experience. The flight had a slight delay, and the cabin wasn't as clean as expected.",2025-03-09
a41720ef-6019-410d-8b9b-d3a23cb936bf,122,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-02-21
eb058fc5-5c25-4199-a8b8-4821a0f418a0,706,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-14
d5d66d50-870d-4fb9-84c4-33bc75262abb,49,2,"Average experience. The flight had a slight delay, and the cabin wasn't as clean as expected.",2025-02-13
a496c88f-2e8e-4c04-9368-6b38cf9da6c0,643,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-04-01
c36730b4-643d-4dd0-bb21-33b1ba16c96e,188,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-05
915f8bb3-42ff-4259-b2d3-62dd7426d7da,628,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-24
347ca9aa-9abb-49f7-bdf3-86a57aa8f3e2,372,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-14
41ad0a12-04fb-4433-bea5-7033e477b0ab,257,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-04-06
dc2674bf-75a9-4490-b4da-ea04923829a9,695,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-24
b647e9ef-0018-4c00-98c8-36392e81b28a,640,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-02-07
0a61882f-38b6-4cac-8468-73aacfd72870,844,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-02-26
562b0202-86c6-454b-a0bd-9b863758353d,37,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-04
6533bd17-3d9d-4e41-a9fc-79d64f38fe32,272,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-21
ff4e45b7-d9ca-4d3d-9df2-0439f03283d6,588,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-04-03
76dd84d8-9433-4f3c-b264-a22bee80d279,141,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-28
ab25b317-4c4d-4e15-b6c8-8922760236f5,834,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-03
462adc17-8ad8-4c6a-b569-6cab11b0a040,854,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-21
8a078f5d-5694-4056-bfd1-57427d499cca,437,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-04-12
b2ea499f-b47c-41f9-a204-f7bafc2ecf94,918,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-30
6084046e-deb8-474d-b3a7-424b4fdd5c4c,750,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-25
39d4bbfa-348c-4335-a4aa-277d2d96377b,420,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-22
36b0bf5b-fb07-4270-88bf-f15b3fa4b538,685,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-25
0983a4bb-a0f9-4b76-9198-8a9284bf8e63,507,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-19
d2a2060e-9273-4e6f-818f-6b6a97a569b9,135,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-20
8e08991e-8111-4275-970d-a5f7ef2f00ef,87,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-28
1f54e4c6-b2fe-4c4c-bc4e-79336cf55fc6,834,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-04-04
dd32bbc7-989b-4396-a3f7-62c430b49a48,659,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-03-23
d67f3ad9-d0af-4c80-b0ee-42cf78242d71,152,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-01-03
43e0b81b-762b-42d7-a8ea-8b5319c029df,278,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-02
2e302ab3-430a-4264-900f-1ae7b1503a9b,504,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-03-10
89c5a0d2-05bc-4446-a142-3a95ee4a2202,42,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-12
2056be75-56ee-49de-8a51-f6bfaa67dcd5,927,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-28
5a73f612-6b37-4b46-bb26-9786d5365f94,564,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-04-10
3365dd21-5dc2-48a8-9884-9506d6415ea1,444,2,"The seats were uncomfortable, and the meal was disappointing, but the crew was friendly.",2025-04-18
b396a98c-0eec-4f25-b527-18e1203aba64,745,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-02-25
cea70137-ea1d-4008-990d-86431bad14a8,296,1,I will never fly with this airline again. Terrible experience overall.,2025-04-09
008dde35-9a87-4d8f-8ff4-d905c1d4eaaf,950,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-30
a4d55f2e-a521-4759-8bcd-e818579568b9,122,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-24
50529b0f-10d3-443f-a880-39de0c621a48,311,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-03-24
ce867285-f544-4b2c-a083-0e21df608437,134,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-23
fbbaf00e-467a-417f-b9b9-1b8307833ea7,305,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-03-26
1391587f-0afd-41c8-8094-51c7c479334f,744,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-04-08
29e3bc46-6c60-4c93-80f1-064e732c0a74,834,1,I will never fly with this airline again. Terrible experience overall.,2025-04-03
d1da794a-24c4-4b2f-b791-5501bef0b35f,675,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-27
a476c1d4-5774-4914-8873-d2fa82bceee6,956,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-28
2972371b-116d-426e-8fc8-46da869ed852,695,2,"Average experience. The flight had a slight delay, and the cabin wasn't as clean as expected.",2025-04-05
32bcfe9b-8bd3-48d3-a615-fb672fe6242b,263,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-03-02
d41af508-2b22-48df-83f2-6104e4e6066a,972,2,"Average experience. The flight had a slight delay, and the cabin wasn't as clean as expected.",2025-04-12
fd266405-979c-49e1-bebd-d9351119fd7a,903,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-02-03
c56ad1cc-de46-4b5a-b7d1-9ebc37199720,470,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-02-24
0b3554dc-bb88-49ac-bea6-e3009dec5fbd,337,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-02
de13efae-bca6-4941-b375-5cb1f8515d9a,719,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-03-14
2c3c632b-f752-4b0c-89f1-55b7e83275de,347,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-28
5cf42170-3e29-45cb-9c80-40feb821444f,913,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-02-02
b5e8c578-84c3-497a-b0cb-8887c2c62317,609,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-04
f65a9d84-6a57-430f-9e45-3c5d8bc96f87,727,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-06
85ded0fe-fb64-4210-bbd9-c1d1d62e5c1f,320,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-04-18
8a5ed8e3-53f5-4b91-b536-b929838d2f5b,462,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-04
542050b6-46bb-46d9-879c-57d13ab94a1d,373,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-04-15
8392570c-aaee-41ac-b33d-4c60b639432c,331,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-04-08
9c637b74-cb4d-4207-9575-610f6115532e,725,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-05
eba1726a-0349-4adb-8393-ba1c46d184a1,721,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-01
1e242e29-c8f8-4262-b8df-c044c1840342,809,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-30
b6fe8b0c-c9e1-4a42-911a-fa377706236c,107,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-30
56fbe4d9-1dbd-4d46-b8d4-342e0d182b74,381,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-02-27
8edd8d4a-5d74-4bdd-af2a-db40a8498fa4,150,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-01-24
56d91bf8-ad8c-4a82-a8fd-1ff8212ac240,613,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-03-11
c68bc3ac-b948-4c7f-95f2-f2c5a61e4e14,994,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-11
66ce5758-13d0-4b27-a7a6-7193a1c98158,273,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-10
d227afd3-557f-4ef8-a400-71fa2d4e1c02,245,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-03-04
86a95440-335a-4bef-9d59-dada923cdb97,346,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-24
75bc8a5f-3d30-4da0-9e8d-c21b8e82d316,944,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-11
43006467-c2ad-4895-aeab-89e6180cb7f6,995,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-04-09
39ac28a6-66c3-4191-a03e-faa8299974b8,668,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-04-05
6cf8cd45-0f8a-4474-a4ce-79083e433ced,719,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-08
ec4d8c9d-ae8c-470d-9738-e1bc8ded81c2,508,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-04
259c3bd2-fe7b-4965-810b-57d570f98009,895,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-25
a7504aa0-b06b-4d6f-97d5-443f9c60b329,854,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-11
1fa400d2-ed2d-4c59-a80e-cc2089b7bd10,284,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-09
0fc253a0-24f0-48c6-ab72-6a178bf1e648,32,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-07
94127e4b-dbf5-48f5-9b70-0cb511f969c4,806,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-03
72f167d4-3c3a-4d8c-9fd9-4745ae998c5e,296,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-02-19
39e6ee50-3308-4fad-8742-954303606860,584,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-06
4f39ca82-dccb-4ca0-8f81-0cb680af40ac,838,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-02
6c43b158-e193-4893-96c8-58d20d837d2e,458,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-04-08
74a8de8f-793b-483c-986f-b3224543508e,645,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-04-18
ac4a49b7-5c1f-46bf-a7d4-42affe3f5c71,345,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-09
c456b3f8-101d-4932-9d57-d24d83e18f7b,350,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-02-21
5dfa2798-8668-43f3-8d0c-b7c79e1d2438,958,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-25
fd9d327a-0c0b-4cce-b38d-67b8af150b77,290,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-06
73bcd12e-7b25-49ba-b3bd-91bfb974a3d0,118,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-12
646e0d54-5eef-437a-a032-67573114511e,377,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-01
03a14a85-6fb1-4b90-9b1a-993fdb4403f0,825,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-02-15
a187d033-a101-4d5a-9442-b115e421ccb0,947,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-16
65225203-c224-4060-9ca4-b4810bfe74b8,588,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-04
db8ffdcb-eff3-40e8-bbb9-a51d7f0bf718,825,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-21
1f13e324-4287-4960-b801-f53dead8bdec,326,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-29
85c58be9-cbe5-4a7e-b870-385652177dc8,358,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-03-09
df0639de-5905-40f8-aca5-34bafff51cef,983,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-03-27
07e0d8f0-ea17-4b29-b58d-3c4af3c22ad9,151,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-24
33c017d5-22e9-4c7f-9d4b-d9c8220a7792,209,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-04
8be187fd-1618-449c-bf09-bc5c21f35a63,651,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-04
1dc2f1b5-8796-4508-b09e-b9f343e85406,567,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-09
f89829b8-91c2-4ae5-846c-95a9f132b8c2,724,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-04
fe32e1ed-fb20-4cf3-a7ea-dc5eff899b87,361,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-10
7368e687-1820-4f84-bef1-6f90e0782a29,847,2,"The seats were uncomfortable, and the meal was disappointing, but the crew was friendly.",2025-04-12
aae9948b-b631-437c-bf97-d6c25972a369,232,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-01-16
915d16cf-d43b-4348-a9c9-43c68449dbd0,827,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-04-03
266a7ead-7d83-43fc-8911-72d240df3747,322,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-14
74b2bff2-671f-454c-838e-12fcb7f18279,824,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-04-08
24bcce8d-acac-45df-a946-19833cdc25d7,765,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-28
6c19fef5-146c-42aa-8d17-f0a2f8022fea,581,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-02-22
e44dc1bb-9999-490f-9518-f2adc0c8b259,424,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-03
844594d8-0104-4d39-8f44-5db5860ccd34,884,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-01
3f9443b4-61e3-4256-ad90-749fdb1b4409,324,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-19
592735d2-876a-4c23-a5c4-1ef99783cdbe,497,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-06
fbca60a4-d056-408a-8ab2-3cad9e5f5d69,251,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-08
7ff8f123-f6fe-49dd-8071-90c89912066d,670,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-18
7a9d83be-2e98-40d7-b8cd-746ade8b9b5b,481,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-02
1170f002-1e34-458a-a257-051422a13653,517,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-28
353a5c6d-80fb-46d0-82e4-1cf1bb5d9bb5,65,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-11
c1de09b4-39a5-44cb-88e5-ff92f59976a2,688,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-10
413026d4-5db7-46f7-8f41-719df8a45014,774,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-18
3968ed86-0fb9-4fac-8a07-ec42cf56093d,789,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-02
2cdee9bb-647e-45f4-be81-61da565e5426,261,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-02-27
70a2e73a-c943-4406-97bf-978b6cb56a8f,951,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-12
c760f1e5-4eff-44f4-978b-a36656d7cb4b,287,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-23
98e04f5f-b6a2-452f-88f4-04488cc89dad,202,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-04-15
c1445102-6aaf-4f24-9f3e-60ad331e5c8d,336,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-22
3d3616c8-c0a8-412c-a2db-95872512b846,291,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-02-23
212e46d3-836d-497a-a3d7-631817f8ee12,506,2,"The seats were uncomfortable, and the meal was disappointing, but the crew was friendly.",2025-03-26
ac8d51f8-b07b-426f-a003-7cc60e0570b7,967,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-22
e765659f-c790-461e-8b9e-08e01b61a584,383,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-03
f7e0ebbf-1b55-45eb-a018-0e88a10d35c2,982,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-08
b846f3bc-e62e-41b3-88ee-5c67ba9e00f1,790,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-01-30
